Fiscal Year,Account Type,Department,Division,Fund Description,Account Category,Account Description,Amount
FY20,Expense,Wastewater Utility,GVRBA Operations-Land Appl,Sewer Fund,Other Services and Charges,Communications.Cellular Phones,324
FY20,Expense,Public Works,T and D - Mains,Water Fund,Other Services and Charges,Communications.Cellular Phones,4725
FY20,Expense,Water Utility,T and D - Meters,Water Fund,Other Services and Charges,Communications.Cellular Phones,3000
FY20,Expense,Water Utility,Customer Accounting,Water Fund,Other Services and Charges,Communications.Cellular Phones,1640
FY20,Expense,Public Works,Equipment Operations,Motor Pool Fund,Other Services and Charges,Communications.Cellular Phones,1200
FY20,Expense,Water Utility,Pumping and Treatment,Water Fund,Other Services and Charges,Communications.Cellular Phones,10200
FY20,Expense,Wastewater Utility,Industrial Pretreatment,Sewer Fund,Other Services and Charges,Communications.Cellular Phones,3330
FY20,Expense,Wastewater Utility,Treatment,Sewer Fund,Other Services and Charges,Communications.Cellular Phones,12880
FY20,Expense,Public Works,Transmission,Sewer Fund,Other Services and Charges,Communications.Cellular Phones,8225
FY20,Expense,Fire,Buildings,General Fund,Other Services and Charges,Communications.Cellular Phones,3650
FY20,Expense,Public Works,Street Maintenance,Major Streets Fund,Other Services and Charges,Communications.Cellular Phones,3500
FY20,Expense,Public Works,Street Maintenance,Local Streets Fund,Other Services and Charges,Communications.Cellular Phones,3000
FY20,Expense,Public Works,Traffic Services,Major Streets Fund,Other Services and Charges,Communications.Cellular Phones,4650
FY20,Expense,Parks and Recreation,Parks and Rec - Senior Center,Parks and Recreation Fund,Other Services and Charges,Communications.Cellular Phones,660
FY20,Expense,Parks and Recreation,Parks and Rec Facility,Parks and Recreation Fund,Other Services and Charges,Communications.Cellular Phones,2620
FY20,Expense,Parks and Recreation,Recreation,Parks and Recreation Fund,Other Services and Charges,Communications.Cellular Phones,1800
FY20,Expense,Public Works,Yard Waste Disposal,Solid Waste Disposal Fund,Other Services and Charges,Communications.Cellular Phones,1500
FY20,Expense,Parks and Recreation,Parks and Rec Administration,Parks and Recreation Fund,Other Services and Charges,Communications.Cellular Phones,290
FY20,Expense,Facilities,Facilities Maintenance,General Fund,Other Services and Charges,Communications.Cellular Phones,2356
FY20,Expense,Information Technology,Information Technology,General Fund,Other Services and Charges,Communications.Cellular Phones,6060
FY20,Expense,City Manager,City Manager,General Fund,Other Services and Charges,Communications.Cellular Phones,4800
FY20,Expense,City Clerk,City Clerk,General Fund,Other Services and Charges,Travel and Training.Travel and Training,5000
FY20,Expense,Assessor,Assessor,General Fund,Other Services and Charges,Travel and Training.Travel and Training,16050
FY20,Expense,City Manager,City Manager,General Fund,Other Services and Charges,Travel and Training.Travel and Training,19980
FY20,Expense,Finance,Accounting,General Fund,Other Services and Charges,Travel and Training.Travel and Training,23800
FY20,Expense,City Council,City Council,General Fund,Other Services and Charges,Travel and Training.Travel and Training,5120
FY20,Expense,District Court,District Court - Probation,General Fund,Other Services and Charges,Travel and Training.Travel and Training,1500
FY20,Expense,District Court,District Court,General Fund,Other Services and Charges,Travel and Training.Travel and Training,2000
FY20,Expense,Fire,Fighting,General Fund,Other Services and Charges,Travel and Training.Travel and Training,10000
FY20,Expense,Police,Act 302 Training Funds,General Fund,Other Services and Charges,Travel and Training.Travel and Training,15000
FY20,Expense,Police,Training,General Fund,Other Services and Charges,Travel and Training.Travel and Training,80000
FY20,Expense,Finance,Treasurer,General Fund,Other Services and Charges,Travel and Training.Travel and Training,6400
FY20,Expense,Police,Administration Services,General Fund,Other Services and Charges,Travel and Training.Travel and Training,4000
FY20,Expense,Information Technology,Information Technology,General Fund,Other Services and Charges,Travel and Training.Travel and Training,12000
FY20,Expense,Facilities,Facilities Maintenance,General Fund,Other Services and Charges,Travel and Training.Travel and Training,600
FY20,Expense,Parks and Recreation,Parks and Rec Administration,Parks and Recreation Fund,Other Services and Charges,Travel and Training.Travel and Training,2360
FY20,Expense,Public Works,Traffic Services,Local Streets Fund,Other Services and Charges,Travel and Training.Travel and Training,1000
FY20,Expense,Public Works,Winter Maintenance,Local Streets Fund,Other Services and Charges,Travel and Training.Travel and Training,2500
FY20,Expense,Parks and Recreation,Recreation,Parks and Recreation Fund,Other Services and Charges,Travel and Training.Travel and Training,3357
FY20,Expense,Parks and Recreation,Parks and Rec Facility,Parks and Recreation Fund,Other Services and Charges,Travel and Training.Travel and Training,5190
FY20,Expense,Parks and Recreation,Parks and Rec - Senior Center,Parks and Recreation Fund,Other Services and Charges,Travel and Training.Travel and Training,1816
FY20,Expense,Public Works,Traffic Services,Major Streets Fund,Other Services and Charges,Travel and Training.Travel and Training,3750
FY20,Expense,Public Works,Winter Maintenance,Major Streets Fund,Other Services and Charges,Travel and Training.Travel and Training,4000
FY20,Expense,Public Works,Street Maintenance,Local Streets Fund,Other Services and Charges,Travel and Training.Travel and Training,2500
FY20,Expense,Public Works,Street Maintenance,Major Streets Fund,Other Services and Charges,Travel and Training.Travel and Training,3160
FY20,Expense,Planning,Planning,General Fund,Other Services and Charges,Travel and Training.Travel and Training,4350
FY20,Expense,Public Works,Transmission,Sewer Fund,Other Services and Charges,Travel and Training.Travel and Training,3715
FY20,Expense,Wastewater Utility,Treatment,Sewer Fund,Other Services and Charges,Travel and Training.Travel and Training,33000
FY20,Expense,Wastewater Utility,Industrial Pretreatment,Sewer Fund,Other Services and Charges,Travel and Training.Travel and Training,5750
FY20,Expense,Water Utility,Pumping and Treatment,Water Fund,Other Services and Charges,Travel and Training.Travel and Training,25332
FY20,Expense,Water Utility,T and  D - Gezon Station,Water Fund,Other Services and Charges,Travel and Training.Travel and Training,1000
FY20,Expense,Public Works,Equipment Operations,Motor Pool Fund,Other Services and Charges,Travel and Training.Travel and Training,5420
FY20,Expense,Water Utility,Customer Accounting,Water Fund,Other Services and Charges,Travel and Training.Travel and Training,4000
FY20,Expense,Water Utility,T and D - Meters,Water Fund,Other Services and Charges,Travel and Training.Travel and Training,3500
FY20,Expense,General Government,Administration,Pension Fund,Other Services and Charges,Travel and Training.Travel and Training,4000
FY20,Expense,Public Works,T and D - Mains,Water Fund,Other Services and Charges,Travel and Training.Travel and Training,6155
FY20,Expense,Wastewater Utility,GVRBA Operations-Land Appl,Sewer Fund,Other Services and Charges,Travel and Training.Travel and Training,2500
FY20,Expense,Public Works,T and D - Services,Water Fund,Other Services and Charges,Travel and Training.Travel and Training,5000
FY20,Expense,Water Utility,Pumping&Treatment - Lab Services,Water Fund,Other Services and Charges,Travel and Training.Travel and Training,7900
FY20,Expense,Wastewater Utility,Treatment - Lab Services,Sewer Fund,Other Services and Charges,Travel and Training.Travel and Training,4440
FY20,Expense,Permits,Rental Program,Building Inspection Fund,Other Services and Charges,Travel and Training.Travel and Training,2300
FY20,Expense,Permits,Code Enforcement - Other,Building Inspection Fund,Other Services and Charges,Travel and Training.Travel and Training,3700
FY20,Expense,Permits,Permits,Building Inspection Fund,Other Services and Charges,Travel and Training.Travel and Training,7000
FY20,Expense,Planning,Administration 2020,Community Development Fund,Other Services and Charges,Travel and Training.Travel and Training,1760
FY20,Expense,Planning,Rehabilitation 2020,Community Development Fund,Other Services and Charges,Travel and Training.Travel and Training,750
FY20,Expense,Public Works,Administration,Capital Improvement Fund,Other Services and Charges,Travel and Training.Travel and Training,6000
FY20,Expense,Public Works,Yard Waste Disposal,Solid Waste Disposal Fund,Other Services and Charges,Travel and Training.Travel and Training,300
FY20,Expense,Attorney,Legal Services,General Fund,Other Services and Charges,Travel and Training.Travel and Training,5000
FY20,Expense,Facilities,Facilities Maintenance,Library Maint & Capital Fund,Other Services and Charges,Travel and Training.Travel and Training,400
FY20,Expense,General Government,Retirement Benefits,Pension Fund,Other Services and Charges,Annuities Expense.Annuities Expense-General,2233000
FY20,Expense,General Government,Retirement Benefits,Pension Fund,Other Services and Charges,Annuities Expense.Annuities Expense-Police,3128120
FY20,Expense,General Government,Retirement Benefits,Pension Fund,Other Services and Charges,Annuities Expense.Annuities Expense-Fire,1265850
FY20,Expense,General Government,Retirement Benefits,Pension Fund,Other Services and Charges,Annuities Expense.Annuities Expense - Group A,2191470
FY20,Expense,General Government,Retirement Benefits,Pension Fund,Other Services and Charges,Annuities Expense.Annuities Expense - Group B,2754170
FY20,Expense,General Government,Health Benefits,Retiree Health Trust Fund,Other Services and Charges,Hospital Expense.Police,604800
FY20,Expense,General Government,Health Benefits,Retiree Health Trust Fund,Other Services and Charges,Hospital Expense.Fire,291600
FY20,Expense,General Government,Health Benefits,Retiree Health Trust Fund,Other Services and Charges,Hospital Expense.General,658800
FY20,Expense,General Government,Health Benefits,Retiree Health Trust Fund,Other Services and Charges,Hospital Expense.Group A,550800
FY20,Expense,General Government,Health Benefits,Retiree Health Trust Fund,Other Services and Charges,Hospital Expense.Group B,734400
FY20,Expense,General Government,Administration,Pension Fund,Other Services and Charges,Operating.Operating,35000
FY20,Expense,General Government,Investment Expense,Pension Fund,Other Services and Charges,Investment Expense.Comerica,55900
FY20,Expense,General Government,Investment Expense,Pension Fund,Other Services and Charges,Investment Expense.Heitman,190100
FY20,Expense,General Government,Investment Expense,Pension Fund,Other Services and Charges,Investment Expense.Baird/Ziegler,137540
FY20,Expense,General Government,Investment Expense,Retiree Health Trust Fund,Other Services and Charges,Investment Expense.PFM Asset Management,137700
FY20,Expense,General Government,Investment Expense,Pension Fund,Other Services and Charges,Investment Expense.Rothschild,151050
FY20,Expense,General Government,Investment Expense,Pension Fund,Other Services and Charges,Investment Expense.SL Borrower Rebates,23800
FY20,Expense,City Manager,City Manager,General Fund,Other Services and Charges,Printing & Advertising.Printing & Advertising,20830
FY20,Expense,Planning,Rehabilitation 2020,Community Development Fund,Other Services and Charges,Printing & Advertising.Printing & Advertising,150
FY20,Expense,Planning,Administration 2020,Community Development Fund,Other Services and Charges,Printing & Advertising.Printing & Advertising,600
FY20,Expense,City Council,City Council - Communication,General Fund,Other Services and Charges,Printing & Advertising.Printing & Advertising,8400
FY20,Expense,City Clerk,City Clerk - Election,General Fund,Other Services and Charges,Printing & Advertising.Printing & Advertising,1100
FY20,Expense,City Clerk,City Clerk,General Fund,Other Services and Charges,Printing & Advertising.Printing & Advertising,38000
FY20,Expense,Planning,Planning,General Fund,Other Services and Charges,Printing & Advertising.Printing & Advertising,2750
FY20,Expense,Parks and Recreation,Parks and Rec - Senior Center,Parks and Recreation Fund,Other Services and Charges,Printing & Advertising.Printing & Advertising,9900
FY20,Expense,Parks and Recreation,Parks and Rec Facility,Parks and Recreation Fund,Other Services and Charges,Printing & Advertising.Printing & Advertising,1000
FY20,Expense,Parks and Recreation,Recreation,Parks and Recreation Fund,Other Services and Charges,Printing & Advertising.Printing & Advertising,7035
FY20,Expense,Parks and Recreation,Parks and Rec Administration,Parks and Recreation Fund,Other Services and Charges,Printing & Advertising.Printing & Advertising,24340
FY20,Expense,Wastewater Utility,GVRBA Operations-Land Appl,Sewer Fund,Other Services and Charges,Insurance.Liability,1147
FY20,Expense,Public Works,T and D - Services,Water Fund,Other Services and Charges,Insurance.Liability,8580
FY20,Expense,Public Works,T and D - Hydrants,Water Fund,Other Services and Charges,Insurance.Liability,902
FY20,Expense,Public Works,T and D - Mains,Water Fund,Other Services and Charges,Insurance.Liability,9592
FY20,Expense,Parks and Recreation,Parks and Rec Administration,Parks and Recreation Fund,Other Services and Charges,Insurance.Liability,2967
FY20,Expense,Public Works,Winter Maintenance,Local Streets Fund,Other Services and Charges,Insurance.Liability,1761
